DATASET_NAME,NUMBER_OF_TRAINING_RELEASES,PERCENTAGE_TRAINING,PERCENTAGE_DEFECTIVE_TRAINING,PERCENTAGE_DEFECTIVE_TESTING,CLASSIFIER,BALANCING,FEATURE_SELECTION,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE,PRECISION,RECALL,ROC_AREA,KAPPA
bookkeeper,6,83.60536815379035,41.0412147505423,70.13274336283186,NAIVE_BAYES,SMOTE,BEST_FIRST,308.0,81.0,54.0,9.0,0.7917737789203085,0.9716088328075709,0.760404252833275,0.43878817978644163
bookkeeper,1,8.705114254624592,32.916666666666664,20.59800664451827,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,38.0,40.0,199.0,24.0,0.48717948717948717,0.6129032258064516,0.851801862599541,0.4066773438462487
bookkeeper,2,19.622778382299604,26.062846580406653,27.107061503416855,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,30.0,40.0,280.0,89.0,0.42857142857142855,0.25210084033613445,0.6745404411764706,0.14597879688136187
bookkeeper,3,35.54588320638375,26.53061224489796,24.60136674259681,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,47.0,72.0,259.0,61.0,0.3949579831932773,0.4351851851851852,0.7291316996755063,0.21044233187737493
bookkeeper,4,51.4689880304679,25.933756166314307,68.86363636363636,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,77.0,10.0,127.0,226.0,0.8850574712643678,0.25412541254125415,0.5657777456577775,0.1264994363969784
bookkeeper,5,67.42836416394631,36.094674556213015,61.65919282511211,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,236.0,71.0,100.0,39.0,0.7687296416938111,0.8581818181818182,0.8234768740031898,0.459227089349882
bookkeeper,6,83.60536815379035,41.0412147505423,70.13274336283186,RANDOM_FOREST,NO_SAMPLING,BEST_FIRST,274.0,1.0,134.0,43.0,0.9963636363636363,0.8643533123028391,0.939782684893095,0.7866872600124417
bookkeeper,1,8.705114254624592,32.916666666666664,20.59800664451827,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,54.0,80.0,159.0,8.0,0.40298507462686567,0.8709677419354839,0.8267310028343906,0.37498820198206695
bookkeeper,2,19.622778382299604,26.062846580406653,27.107061503416855,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,66.0,100.0,220.0,53.0,0.39759036144578314,0.5546218487394958,0.6408219537815126,0.2154029460207694
bookkeeper,3,35.54588320638375,26.53061224489796,24.60136674259681,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,64.0,91.0,240.0,44.0,0.4129032258064516,0.5925925925925926,0.7210613181156987,0.2770533198336118
bookkeeper,4,51.4689880304679,25.933756166314307,68.86363636363636,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,131.0,35.0,102.0,172.0,0.7891566265060241,0.43234323432343236,0.5558285755582858,0.13883741159562804
bookkeeper,5,67.42836416394631,36.094674556213015,61.65919282511211,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,252.0,111.0,60.0,23.0,0.6942148760330579,0.9163636363636364,0.7882934609250398,0.296049376899338
bookkeeper,6,83.60536815379035,41.0412147505423,70.13274336283186,RANDOM_FOREST,OVER_SAMPLING,BEST_FIRST,269.0,14.0,121.0,48.0,0.950530035335689,0.8485804416403786,0.9056314990068933,0.6946544923620039
bookkeeper,1,8.705114254624592,32.916666666666664,20.59800664451827,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,56.0,96.0,143.0,6.0,0.3684210526315789,0.9032258064516129,0.8379673370225401,0.32620813764649087
bookkeeper,2,19.622778382299604,26.062846580406653,27.107061503416855,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,75.0,120.0,200.0,44.0,0.38461538461538464,0.6302521008403361,0.6661764705882353,0.21260772562229321
bookkeeper,3,35.54588320638375,26.53061224489796,24.60136674259681,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,77.0,111.0,220.0,31.0,0.4095744680851064,0.7129629629629629,0.720571780239454,0.30220739679412556
bookkeeper,4,51.4689880304679,25.933756166314307,68.86363636363636,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,146.0,50.0,87.0,157.0,0.7448979591836735,0.48184818481848185,0.5498903904989039,0.09628512462295605
bookkeeper,5,67.42836416394631,36.094674556213015,61.65919282511211,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,262.0,121.0,50.0,13.0,0.6840731070496083,0.9527272727272728,0.7844550770866561,0.2783694365959092
bookkeeper,6,83.60536815379035,41.0412147505423,70.13274336283186,RANDOM_FOREST,UNDER_SAMPLING,BEST_FIRST,276.0,15.0,120.0,41.0,0.9484536082474226,0.8706624605678234,0.9227012501460451,0.7197581984455615
bookkeeper,1,8.705114254624592,32.916666666666664,20.59800664451827,RANDOM_FOREST,SMOTE,BEST_FIRST,54.0,70.0,169.0,8.0,0.43548387096774194,0.8709677419354839,0.8407342421379403,0.421866535336124
bookkeeper,2,19.622778382299604,26.062846580406653,27.107061503416855,RANDOM_FOREST,SMOTE,BEST_FIRST,46.0,71.0,249.0,73.0,0.39316239316239315,0.3865546218487395,0.6690913865546219,0.16555347290055183
bookkeeper,3,35.54588320638375,26.53061224489796,24.60136674259681,RANDOM_FOREST,SMOTE,BEST_FIRST,47.0,72.0,259.0,61.0,0.3949579831932773,0.4351851851851852,0.7257748685241132,0.21044233187737493
bookkeeper,4,51.4689880304679,25.933756166314307,68.86363636363636,RANDOM_FOREST,SMOTE,BEST_FIRST,99.0,19.0,118.0,204.0,0.8389830508474576,0.32673267326732675,0.5744742357447423,0.13727007350613718
bookkeeper,5,67.42836416394631,36.094674556213015,61.65919282511211,RANDOM_FOREST,SMOTE,BEST_FIRST,246.0,79.0,92.0,29.0,0.7569230769230769,0.8945454545454545,0.8415311004784689,0.4578728193584693
bookkeeper,6,83.60536815379035,41.0412147505423,70.13274336283186,RANDOM_FOREST,SMOTE,BEST_FIRST,276.0,5.0,130.0,41.0,0.9822064056939501,0.8706624605678234,0.9418623670989602,0.7743482885112108
