DATASET_NAME,NUMBER_OF_TRAINING_RELEASES,PERCENTAGE_TRAINING,PERCENTAGE_DEFECTIVE_TRAINING,PERCENTAGE_DEFECTIVE_TESTING,CLASSIFIER,BALANCING,FEATURE_SELECTION,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE,PRECISION,RECALL,ROC_AREA,KAPPA
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,IBK,OVER_SAMPLING,BEST_FIRST,36.0,88.0,1110.0,29.0,0.2903225806451613,0.5538461538461539,0.7283035828945679,0.33612025859551586
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,IBK,OVER_SAMPLING,BEST_FIRST,24.0,96.0,1254.0,10.0,0.2,0.7058823529411765,0.8627015250544662,0.28428694091015555
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,IBK,OVER_SAMPLING,BEST_FIRST,18.0,91.0,2035.0,21.0,0.1651376146788991,0.46153846153846156,0.7557469184938611,0.22261620041164532
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,IBK,OVER_SAMPLING,BEST_FIRST,12.0,57.0,2065.0,41.0,0.17391304347826086,0.22641509433962265,0.7287402414952074,0.17395247174812845
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,IBK,OVER_SAMPLING,BEST_FIRST,23.0,43.0,1239.0,18.0,0.3484848484848485,0.5609756097560976,0.8466097180472585,0.4072450036357226
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,IBK,OVER_SAMPLING,BEST_FIRST,43.0,320.0,2264.0,12.0,0.1184573002754821,0.7818181818181819,0.8762067267098227,0.17591132949325233
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,IBK,OVER_SAMPLING,BEST_FIRST,34.0,297.0,2008.0,9.0,0.1027190332326284,0.7906976744186046,0.891217272864854,0.15440762822972234
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,IBK,OVER_SAMPLING,BEST_FIRST,6.0,233.0,2050.0,7.0,0.02510460251046025,0.46153846153846156,0.756174399406988,0.03727956001104114
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,IBK,OVER_SAMPLING,BEST_FIRST,14.0,309.0,2812.0,21.0,0.043343653250773995,0.4,0.6839932256145008,0.05938921893937926
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,IBK,OVER_SAMPLING,BEST_FIRST,17.0,375.0,3175.0,24.0,0.04336734693877551,0.4146341463414634,0.6517760219855719,0.05907041101053997
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,IBK,UNDER_SAMPLING,BEST_FIRST,38.0,199.0,753.0,33.0,0.16033755274261605,0.5352112676056338,0.6630888270801278,0.1566783924954694
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,IBK,UNDER_SAMPLING,BEST_FIRST,59.0,372.0,664.0,35.0,0.1368909512761021,0.6276595744680851,0.6233672882609053,0.10212759311392336
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,IBK,UNDER_SAMPLING,BEST_FIRST,54.0,405.0,793.0,11.0,0.11764705882352941,0.8307692307692308,0.7463528958520611,0.12743505684705617
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,IBK,UNDER_SAMPLING,BEST_FIRST,29.0,434.0,916.0,5.0,0.06263498920086392,0.8529411764705882,0.7731917211328976,0.07433070674199059
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,IBK,UNDER_SAMPLING,BEST_FIRST,24.0,447.0,1679.0,15.0,0.050955414012738856,0.6153846153846154,0.7161154931615891,0.06293914627154294
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,IBK,UNDER_SAMPLING,BEST_FIRST,43.0,406.0,1716.0,10.0,0.0957683741648107,0.8113207547169812,0.8165000978073373,0.13354579719915427
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,IBK,UNDER_SAMPLING,BEST_FIRST,40.0,422.0,860.0,1.0,0.08658008658008658,0.975609756097561,0.8461055515391347,0.10828174669566679
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,IBK,UNDER_SAMPLING,BEST_FIRST,49.0,466.0,2118.0,6.0,0.09514563106796116,0.8909090909090909,0.8725865465803546,0.1395238950524323
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,IBK,UNDER_SAMPLING,BEST_FIRST,39.0,420.0,1885.0,4.0,0.08496732026143791,0.9069767441860465,0.8890127629521263,0.12611238195891555
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,IBK,UNDER_SAMPLING,BEST_FIRST,11.0,405.0,1878.0,2.0,0.026442307692307692,0.8461538461538461,0.8369385760975774,0.04074861830813558
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,IBK,UNDER_SAMPLING,BEST_FIRST,23.0,523.0,2598.0,12.0,0.04212454212454213,0.6571428571428571,0.7827619352771548,0.059571709286316006
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,IBK,UNDER_SAMPLING,BEST_FIRST,26.0,558.0,2992.0,15.0,0.04452054794520548,0.6341463414634146,0.7439848849192717,0.06321184691737258
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,IBK,SMOTE,BEST_FIRST,14.0,35.0,917.0,57.0,0.2857142857142857,0.19718309859154928,0.5973931826251627,0.1872679228338024
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,IBK,SMOTE,BEST_FIRST,20.0,108.0,928.0,74.0,0.15625,0.2127659574468085,0.5726710753306498,0.0931938834900087
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,IBK,SMOTE,BEST_FIRST,32.0,65.0,1133.0,33.0,0.32989690721649484,0.49230769230769234,0.7215679979452935,0.3553303193816535
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,IBK,SMOTE,BEST_FIRST,19.0,40.0,1310.0,15.0,0.3220338983050847,0.5588235294117647,0.8293137254901961,0.38957497995188534
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,IBK,SMOTE,BEST_FIRST,18.0,265.0,1861.0,21.0,0.0636042402826855,0.46153846153846156,0.7899751549798586,0.0827575786305137
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,IBK,SMOTE,BEST_FIRST,10.0,20.0,2102.0,43.0,0.3333333333333333,0.18867924528301888,0.6823395515089005,0.2273534635879224
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,IBK,SMOTE,BEST_FIRST,31.0,13.0,1269.0,10.0,0.7045454545454546,0.7560975609756098,0.9624253262813439,0.7204424559243706
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,IBK,SMOTE,BEST_FIRST,39.0,22.0,2562.0,16.0,0.639344262295082,0.7090909090909091,0.8769736842105263,0.6650724415024016
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,IBK,SMOTE,BEST_FIRST,35.0,48.0,2257.0,8.0,0.42168674698795183,0.813953488372093,0.9046158502749332,0.5445672127740638
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,IBK,SMOTE,BEST_FIRST,4.0,42.0,2241.0,9.0,0.08695652173913043,0.3076923076923077,0.733515280164426,0.12789346679775113
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,IBK,SMOTE,BEST_FIRST,7.0,67.0,3054.0,28.0,0.0945945945945946,0.2,0.6872614088890924,0.11511581233914833
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,IBK,SMOTE,BEST_FIRST,10.0,33.0,3517.0,31.0,0.23255813953488372,0.24390243902439024,0.6506492614221917,0.2290837856150902
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,19.0,33.0,919.0,52.0,0.36538461538461536,0.2676056338028169,0.7112454136584211,0.2658617923930934
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,27.0,43.0,993.0,67.0,0.38571428571428573,0.2872340425531915,0.7164369917029492,0.2779972118959102
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,31.0,69.0,1129.0,34.0,0.31,0.47692307692307695,0.8742776422242199,0.33422554313058195
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,14.0,82.0,1268.0,20.0,0.14583333333333334,0.4117647058823529,0.812875816993464,0.18584479099381776
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,13.0,103.0,2023.0,26.0,0.11206896551724138,0.3333333333333333,0.7938044238608679,0.14468022552499363
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,24.0,98.0,2024.0,29.0,0.19672131147540983,0.4528301886792453,0.8540847900698878,0.24876187471613545
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,30.0,76.0,1206.0,11.0,0.2830188679245283,0.7317073170731707,0.9197804497545755,0.3804746244395518
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,48.0,70.0,2514.0,7.0,0.4067796610169492,0.8727272727272727,0.9366591612721644,0.5418888240108041
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,42.0,71.0,2234.0,1.0,0.37168141592920356,0.9767441860465116,0.9864399939464259,0.5258827158762649
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,6.0,102.0,2181.0,7.0,0.05555555555555555,0.46153846153846156,0.7844098520839651,0.08997556434721804
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,13.0,105.0,3016.0,22.0,0.11016949152542373,0.37142857142857144,0.8003341419874582,0.15548831878097327
openjpa,12,85.89496838053341,2.601975489299433,1.1417432470064048,NAIVE_BAYES,NO_SAMPLING,BEST_FIRST,17.0,107.0,3443.0,24.0,0.13709677419354838,0.4146341463414634,0.8703675712813466,0.19219812242528728
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,24.0,72.0,880.0,47.0,0.25,0.3380281690140845,0.7056974198129956,0.22563593687384295
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,36.0,83.0,953.0,58.0,0.3025210084033613,0.3829787234042553,0.7209038445740573,0.2701930211892746
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,42.0,98.0,1100.0,23.0,0.3,0.6461538461538462,0.8822267882368049,0.36512888685790235
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,17.0,110.0,1240.0,17.0,0.13385826771653545,0.5,0.8089106753812636,0.17937512839187997
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,14.0,118.0,2008.0,25.0,0.10606060606060606,0.358974358974359,0.7939009093759799,0.1398203484672948
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,27.0,120.0,2002.0,26.0,0.1836734693877551,0.5094339622641509,0.8542759589564847,0.2428794186229481
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,33.0,102.0,1180.0,8.0,0.24444444444444444,0.8048780487804879,0.9160324949583349,0.3438032627221812
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,48.0,98.0,2486.0,7.0,0.3287671232876712,0.8727272727272727,0.9340416549394878,0.46130188052000515
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,NAIVE_BAYES,OVER_SAMPLING,BEST_FIRST,42.0,110.0,2195.0,1.0,0.27631578947368424,0.9767441860465116,0.9870503960046411,0.4140399471208761
